index,ID,STATION_NAME,PROV_TERR,REGIONAL_OFFICE_ID,HYD_STATUS,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS_KM2,PROV_TERR_ID
1548,05NG020,MEDORA CREEK NEAR NAPINKA,MB,4,A,49.325828552246094,-100.70368957519533,998.0,MB05NG020
1549,05NG021,SOURIS RIVER AT SOURIS,MB,4,A,49.61968994140625,-100.24594116210938,59400.0,MB05NG021
1550,05NG023,WHITEWATER LAKE NEAR BOISSEVAIN,MB,4,A,49.22264099121094,-100.26264190673828,684.0,MB05NG023
1551,05NG024,PIPESTONE CREEK NEAR THE SASKATCHEWAN BOUNDARY,MB,4,A,49.84175109863281,-101.39778137207033,3900.0,MB05NG024
1552,05NG801,PLUM LAKES ABOVE DELEAU DAM,MB,4,A,49.60778045654297,-100.6402816772461,5180.0,MB05NG801
1553,05NG803,ELGIN RESERVOIR NEAR ELGIN,MB,4,A,49.43999862670898,-100.2436065673828,154.0,MB05NG803
1554,05NG807,SOURIS RIVER ABOVE NAPINKA DAM,MB,4,A,49.377220153808594,-100.79805755615234,51800.0,MB05NG807
1555,05NG809,PLUM LAKES NEAR FINDLAY,MB,4,A,49.61000061035156,-100.71305847167967,5180.0,MB05NG809
1556,05NG810,COATSTONE RESERVOIR NEAR DELORAINE,MB,4,A,49.1502799987793,-100.44667053222656,4.699999809265137,MB05NG810
1557,05NG813,OAK LAKE AT OAK LAKE RESORT,MB,4,A,49.69055938720703,-100.7169418334961,4810.0,MB05NG813
1558,05NG814,DELORAINE RESERVOIR NEAR DELORAINE,MB,4,A,49.147220611572266,-100.4111099243164,76.69999694824219,MB05NG814
1559,05OA001,PEMBINA RIVER NORTH OF KILLARNEY,MB,4,A,49.220970153808594,-99.7205810546875,455.0,MB05OA001
1560,05OA006,LONG RIVER NEAR HOLMFIELD,MB,4,A,49.13814163208008,-99.48126220703124,574.0,MB05OA006
1561,05OA007,BADGER CREEK NEAR CARTWRIGHT,MB,4,A,49.12142181396485,-99.33718872070312,1520.0,MB05OA007
1562,05OA010,PEMBINA RIVER ABOVE LORNE LAKE,MB,4,A,49.26346969604492,-99.46402740478516,573.0,MB05OA010
1563,05OA019,BONE LAKE OUTLET NEAR NINETTE,MB,4,A,49.42113876342773,-99.6373062133789,407.0,MB05OA019
1564,05OA801,BOISSEVAIN RESERVOIR NEAR BOISSEVAIN,MB,4,A,49.2127799987793,-100.03138732910156,50.09999847412109,MB05OA801
1565,05OA802,PELICAN LAKE NEAR NINETTE,MB,4,A,49.4013900756836,-99.6227798461914,444.0,MB05OA802
1566,05OA803,KILLARNEY LAKE AT KILLARNEY,MB,4,A,49.17667007446289,-99.6722183227539,235.0,MB05OA803
1567,05OB001,PEMBINA RIVER NEAR LA RIVIERE,MB,4,A,49.232059478759766,-98.67938995361328,5330.0,MB05OB001
1568,05OB007,PEMBINA RIVER NEAR WINDYGATES,MB,4,A,49.0305290222168,-98.27203369140624,7500.0,MB05OB007
1569,05OB010,CYPRESS CREEK NEAR CLEARWATER,MB,4,A,49.08877182006836,-98.98294067382812,397.0,MB05OB010
1570,05OB014,MARY JANE RESERVOIR NEAR LA RIVIERE,MB,4,A,49.28805923461914,-98.61833190917967,74.5,MB05OB014
1571,05OB016,SNOWFLAKE CREEK NEAR SNOWFLAKE,MB,4,A,49.02030944824219,-98.60350036621094,975.0,MB05OB016
1572,05OB019,PEMBINA RIVER NEAR OUTLET OF SWAN LAKE,MB,4,A,49.36381149291992,-98.8401870727539,4990.0,MB05OB019
1573,05OB021,MOWBRAY CREEK NEAR MOWBRAY,MB,4,A,49.00040054321289,-98.45378875732422,263.0,MB05OB021
1574,05OB023,PEMBINA RIVER BELOW CRYSTAL CREEK,MB,4,A,49.22161102294922,-99.0344696044922,4480.0,MB05OB023
1575,05OB027,ROCK LAKE NEAR GLENORA,MB,4,A,49.207611083984375,-99.13439178466795,3630.0,MB05OB027
1576,05OB034,GOUDNEY RESERVOIR NEAR PILOT MOUND,MB,4,A,49.20832824707031,-98.9508285522461,153.0,MB05OB034
1577,05OB801,CRYSTAL CITY RESERVOIR AT CRYSTAL CITY,MB,4,A,49.14332962036133,-98.95722198486328,159.0,MB05OB801
1578,05OB806,SWAN LAKE NEAR SWAN LAKE,MB,4,A,49.355560302734375,-98.9000015258789,4890.0,MB05OB806
1579,05OC001,RED RIVER AT EMERSON,MB,4,A,49.00374984741211,-97.2238311767578,102000.0,MB05OC001
1580,05OC004,PEMBINA RIVER AT NECHE,ND,4,A,48.98955154418945,-97.55667114257812,8480.0,ND05OC004
1581,05OC006,RED RIVER AT MORRIS,MB,4,A,49.35519027709961,-97.34906005859376,111000.0,MB05OC006
1582,05OC008,RED RIVER NEAR ST. NORBERT,MB,4,A,49.78499984741211,-97.13356018066406,122000.0,MB05OC008
1583,05OC009,RED RIVER AT ST. JEAN BAPTISTE,MB,4,A,49.26583099365234,-97.34042358398438,109000.0,MB05OC009
1584,05OC010,RED RIVER NEAR LETELLIER,MB,4,A,49.13172149658203,-97.25325012207033,103000.0,MB05OC010
1585,05OC012,RED RIVER NEAR STE. AGATHE,MB,4,A,49.56581115722656,-97.17852783203124,115000.0,MB05OC012
1586,05OC016,DEADHORSE CREEK NEAR ROSENFELD,MB,4,A,49.25080871582031,-97.54981231689452,926.0,MB05OC016
1587,05OC017,RED RIVER FLOODWAY NEAR ST. NORBERT,MB,4,A,49.75680160522461,-97.12155151367188,119500.0,MB05OC017
1588,05OC019,BUFFALO CREEK NEAR ROSENFELD,MB,4,A,49.19126892089844,-97.40339660644533,927.0,MB05OC019
1589,05OC020,RED RIVER BELOW FLOODWAY CONTROL STRUCTURE,MB,4,A,49.75437927246094,-97.13347625732422,119000.0,MB05OC020
1590,05OC021,RED RIVER ABOVE FLOODWAY CONTROL STRUCTURE,MB,4,A,49.75069046020508,-97.13352966308594,119000.0,MB05OC021
1591,05OC022,RIVIERE AUX MARAIS NEAR CHRISTIE,MB,4,A,49.074501037597656,-97.30538940429688,195.0,MB05OC022
1592,05OC024,KRONSGART DRAIN NEAR SEWELL,MB,4,A,49.2806396484375,-97.50457763671876,62.09999847412109,MB05OC024
1593,05OC026,RED RIVER ABOVE RED RIVER FLOODWAY,MB,4,A,49.7393913269043,-97.1300811767578,119000.0,MB05OC026
1594,05OC027,LAKE MINNEWASTA NEAR MORDEN,MB,4,A,49.18333053588867,-98.00055694580078,131.0,MB05OC027
1595,05OC028,RED RIVER AT ST. ADOLPHE,MB,4,A,49.67953109741211,-97.11968994140624,118000.0,MB05OC028
1596,05OC029,RED RIVER FLOODWAY AT TRANS CANADA HIGHWAY,MB,4,A,49.83216857910156,-96.9573974609375,,MB05OC029
1597,05OD001,ROSEAU RIVER NEAR DOMINION CITY,MB,4,A,49.19124984741211,-96.98445129394533,5020.0,MB05OD001
1598,05OD004,ROSEAU RIVER AT GARDENTON,MB,4,A,49.08942031860352,-96.68453216552734,4440.0,MB05OD004
1599,05OD028,MAIN DRAIN NEAR DOMINION CITY,MB,4,A,49.13338851928711,-97.1427764892578,225.0,MB05OD028
1600,05OD034,VITA DRAIN NEAR STUARTBURN,MB,4,A,49.17667007446289,-96.7638931274414,442.5199890136719,MB05OD034
1601,05OD802,ROSEAU RIVER ABOVE DOMINION CITY DAM (P.R. 200),MB,4,A,49.14582824707031,-97.16777801513672,5670.0,MB05OD802
1602,05OE001,RAT RIVER NEAR OTTERBURNE,MB,4,A,49.46192169189453,-97.00921630859376,1420.0,MB05OE001
1603,05OE004,RAT RIVER NEAR SUNDOWN,MB,4,A,49.209808349609375,-96.28713989257812,423.0,MB05OE004
1604,05OE006,MANNING CANAL NEAR ILE DES CHENES,MB,4,A,49.635440826416016,-96.90628051757812,481.0,MB05OE006
1605,05OE007,JOUBERT CREEK AT ST. PIERRE-JOLYS,MB,4,A,49.44023895263672,-96.98898315429688,348.0,MB05OE007
1606,05OE009,TOUROND CREEK NEAR TOUROND,MB,4,A,49.53202819824219,-96.98477935791016,210.0,MB05OE009
1607,05OE010,MARSH RIVER NEAR OTTERBURNE,MB,4,A,49.50239181518555,-97.15593719482422,403.0,MB05OE010
1608,05OE011,SEINE RIVER DIVERSION NEAR ILE DES CHENES,MB,4,A,49.69493865966797,-96.98764038085938,1420.0,MB05OE011
1609,05OE014,PANSY DRAIN NEAR SARTO,MB,4,A,49.38505935668945,-96.73136138916016,44.29999923706055,MB05OE014
1610,05OE015,JOUBERT CREEK NEAR PANSY,MB,4,A,49.32553863525391,-96.7637176513672,208.0,MB05OE015
1611,05OE823,ST. MALO LAKE NEAR ST. MALO,MB,4,A,49.31806182861328,-96.93556213378906,861.0,MB05OE823
1612,05OF003,BOYNE RIVER NEAR CARMAN,MB,4,A,49.51747131347656,-97.94461059570312,1130.0,MB05OF003
1613,05OF008,STEPHENFIELD LAKE NEAR STEPHENFIELD,MB,4,A,49.52917098999024,-98.2830581665039,954.0,MB05OF008
1614,05OF009,ROSEISLE CREEK NEAR ROSEISLE,MB,4,A,49.50252914428711,-98.32810974121094,223.0,MB05OF009
1615,05OF011,BOYNE RIVER NEAR ROSEISLE,MB,4,A,49.54528045654297,-98.41443634033205,589.0,MB05OF011
1616,05OF014,SHANNON CREEK NEAR MORRIS,MB,4,A,49.35483932495117,-97.42247009277344,617.0,MB05OF014
1617,05OF017,SOUTH TOBACCO CREEK NEAR MIAMI,MB,4,A,49.37932968139648,-98.24971771240234,76.4000015258789,MB05OF017
1618,05OF018,TOBACCO CREEK NEAR ROSEBANK,MB,4,A,49.43318939208984,-98.15991973876952,130.0,MB05OF018
1619,05OF020,MORRIS RIVER NEAR ROSENORT,MB,4,A,49.490081787109375,-97.4816665649414,2220.0,MB05OF020
1620,05OF023,SOUTH BRANCH OF SOUTH TOBACCO CREEK NEAR HIGHWAY 240,MB,4,A,49.36539077758789,-98.34559631347656,34.5,MB05OF023
1621,05OF024,LITTLE MORRIS RIVER NEAR ROSENORT,MB,4,A,49.45743942260742,-97.47686004638672,982.0,MB05OF024
1622,05OF025,MORRIS RIVER AT BRUNKILD,MB,4,A,49.58652877807617,-97.58071899414062,466.0,MB05OF025
1623,05OF026,NORQUAY CHANNEL NEAR HOMEWOOD,MB,4,A,49.57596969604492,-97.8001708984375,1350.0,MB05OF026
1624,05OF801,BOYNE RIVER ABOVE CARMAN DAM,MB,4,A,49.50360870361328,-98.0177764892578,1110.0,MB05OF801
1625,05OG001,LA SALLE RIVER NEAR SANFORD,MB,4,A,49.68000030517578,-97.43205261230467,1800.0,MB05OG001
1626,05OG002,LA SALLE RIVER AT LA SALLE,MB,4,A,49.69403076171875,-97.26307678222656,2300.0,MB05OG002
1627,05OG005,ELM CREEK CHANNEL NEAR ELM CREEK,MB,4,A,49.81285858154297,-97.9826889038086,589.0,MB05OG005
1628,05OG008,LA SALLE RIVER NEAR ELIE,MB,4,A,49.886810302734375,-97.76725006103516,189.0,MB05OG008
1629,05OG801,LA SALLE RIVER ABOVE HAMPSON DAM,MB,4,A,49.723609924316406,-97.5258331298828,1770.0,MB05OG801
1630,05OG804,LA SALLE RIVER ABOVE ST. NORBERT DAM,MB,4,A,49.7227783203125,-97.17305755615234,2360.0,MB05OG804
1631,05OG805,LA SALLE RIVER ABOVE STARBUCK DAM (P.R. 332),MB,4,A,49.77138900756836,-97.61833190917967,1660.0,MB05OG805
1632,05OG806,LA SALLE RIVER ABOVE SANFORD DAM,MB,4,A,49.68389129638672,-97.43611145019533,1800.0,MB05OG806
1633,05OG807,LA SALLE RIVER AT ELIE,MB,4,A,49.901668548583984,-97.76277923583984,187.0,MB05OG807
1634,05OG808,LA SALLE RIVER ABOVE LA SALLE DAM (P.R. 330),MB,4,A,49.69417190551758,-97.26277923583984,2300.0,MB05OG808
1635,05OH007,SEINE RIVER NEAR STE. ANNE,MB,4,A,49.64371871948242,-96.60900115966795,580.0,MB05OH007
1636,05OH009,SEINE RIVER SOUTH OF PRAIRIE GROVE,MB,4,A,49.77233123779297,-96.95800018310548,302.0,MB05OH009
1637,05OH802,SEINE RIVER AT STE. ANNE,MB,4,A,49.66638946533203,-96.65721893310548,4.400000095367432,MB05OH802
1638,05OJ005,RED RIVER AT SELKIRK,MB,4,A,50.1456413269043,-96.8651123046875,287000.0,MB05OJ005
1639,05OJ008,NETLEY CREEK NEAR PETERSFIELD,MB,4,A,50.32722091674805,-97.0441665649414,641.0,MB05OJ008
1640,05OJ015,RED RIVER AT JAMES AVENUE PUMPING STATION,MB,4,A,49.89862060546875,-97.13345336914062,285000.0,MB05OJ015
1641,05OJ016,DEVILS CREEK NEAR LIBAU,MB,4,A,50.19504928588867,-96.71382904052734,240.0,MB05OJ016
1642,05OJ017,GRASSMERE CREEK DRAIN NEAR MIDDLECHURCH,MB,4,A,49.994388580322266,-97.10135650634766,462.0,MB05OJ017
1643,05OJ019,COOKS CREEK BELOW COOKS CREEK DIVERSION,MB,4,A,49.900028228759766,-96.74044799804688,278.0,MB05OJ019
1644,05OJ020,COOKS CREEK DIVERSION AT INLET,MB,4,A,49.900028228759766,-96.74044036865234,278.0,MB05OJ020
1645,05OJ021,RED RIVER UPSTREAM OF ST. ANDREWS DAM AT LOCKPORT,MB,4,A,50.08388900756836,-96.93742370605467,286000.0,MB05OJ021
1646,05OJ022,RED RIVER AT BREEZY POINT,MB,4,A,50.28300094604492,-96.85855865478516,288000.0,MB05OJ022
1647,05OJ829,RED RIVER AT EAST SELKIRK GENERATING PLANT,MB,4,A,50.13222122192383,-96.85556030273438,,MB05OJ829
1648,05PA006,NAMAKAN RIVER AT OUTLET OF LAC LA CROIX,ON,5,A,48.38256072998047,-92.17630767822266,13400.0,ON05PA006
1649,05PA012,BASSWOOD RIVER NEAR WINTON,ON,5,A,48.08256149291992,-91.6511688232422,4510.0,ON05PA012
1650,05PA013,NAMAKAN LAKE AT SQUIRREL ISLAND,ON,5,A,48.49686050415039,-92.65856170654295,,ON05PA013
1651,05PB007,RAINY LAKE NEAR FORT FRANCES,ON,4,A,48.64912033081055,-93.3206787109375,,ON05PB007
1652,05PB009,SEINE RIVER AT STURGEON FALLS GENERATING STATION,ON,5,A,48.74443817138672,-92.28472137451172,5880.0,ON05PB009
1653,05PB014,TURTLE RIVER NEAR MINE CENTRE,ON,5,A,48.8502197265625,-92.7238311767578,4770.0,ON05PB014
1654,05PB018,ATIKOKAN RIVER AT ATIKOKAN,ON,5,A,48.75196838378906,-91.5840835571289,358.0,ON05PB018
1655,05PB023,RAINY LAKE AT NORTHWEST BAY,ON,4,A,48.8415412902832,-93.62371826171876,,ON05PB023
1656,05PB024,RAINY LAKE NEAR BEAR PASS,ON,5,A,48.700469970703125,-92.95835876464844,,ON05PB024
1657,05PC018,RAINY RIVER AT MANITOU RAPIDS,ON,5,A,48.63447189331055,-93.91336059570312,50200.0,ON05PC018
1658,05PC019,RAINY RIVER AT FORT FRANCES,ON,5,A,48.60852813720703,-93.4034423828125,38600.0,ON05PC019
1659,05PC021,RAINY RIVER AT RAINY RIVER,ON,4,A,48.717018127441406,-94.5642318725586,,ON05PC021
1660,05PC022,LA VALLEE RIVER NEAR BURRISS,ON,4,A,48.67844009399414,-93.66522216796876,99.9000015258789,ON05PC022
1661,05PC023,PINEWOOD RIVER AT HIGHWAY NO. 617,ON,4,A,48.79801940917969,-94.18451690673828,233.0,ON05PC023
1662,05PC024,RAINY RIVER AT PITHERS POINT SITE NO.1,ON,4,A,48.6138916015625,-93.35472106933594,,ON05PC024
1663,05PC025,RAINY RIVER AT PITHERS POINT SITE NO.2,ON,4,A,48.616249084472656,-93.35991668701172,,ON05PC025
1664,05PD001,LAKE OF THE WOODS AT WARROAD,MN,5,A,48.90422058105469,-95.3160629272461,,MN05PD001
1665,05PD004,SHOAL LAKE AT INDIAN BAY,MB,4,A,49.62221908569336,-95.20832824707033,971.0,MB05PD004
1666,05PD008,LAKE OF THE WOODS AT HANSON BAY,ON,4,A,49.1328010559082,-94.2834930419922,,ON05PD008
1667,05PD011,LAKE OF THE WOODS AT CLEARWATER BAY,ON,4,A,49.699501037597656,-94.77124786376952,,ON05PD011
1668,05PD029,LAKE OF THE WOODS AT CYCLONE ISLAND,ON,4,A,49.3283805847168,-94.85337829589844,,ON05PD029
1669,05PD801,FALCON LAKE NEAR FALCON LAKE,MB,4,A,49.67861175537109,-95.31360626220705,115.0,MB05PD801
1670,05PD802,MOOSE LAKE NEAR SPRAGUE,MB,4,A,49.196388244628906,-95.334716796875,24.399999618530277,MB05PD802
1671,05PE001,WINNIPEG RIVER BELOW KENORA POWERHOUSE,ON,4,A,49.77281188964844,-94.5036392211914,,ON05PE001
1672,05PE006,LAKE OF THE WOODS EASTERN OUTLET AT KENORA POWERHOUSE,ON,4,A,49.77252960205078,-94.50308227539062,,ON05PE006
1673,05PE009,WINNIPEG RIVER AT MINAKI,ON,4,A,49.986419677734375,-94.66307830810548,,ON05PE009
1674,05PE011,LAKE OF THE WOODS WESTERN OUTLET ABOVE NORMAN DAM AND POWERHOUSE SITE NO.1,ON,4,A,49.771968841552734,-94.52446746826172,,ON05PE011
1675,05PE012,WINNIPEG RIVER BELOW NORMAN DAM AND POWERHOUSE,ON,4,A,49.77169036865234,-94.52474975585938,,ON05PE012
1676,05PE014,LAKE OF THE WOODS AT KEEWATIN,ON,4,A,49.76399993896485,-94.55448150634766,,ON05PE014
1677,05PE020,WINNIPEG RIVER BELOW LAKE OF THE WOODS OUTLETS,ON,5,A,49.784610748291016,-94.51310729980467,70400.0,ON05PE020
1678,05PE028,WINNIPEG RIVER WESTERN CHANNEL NEAR TUNNEL ISLAND,ON,4,A,49.77708053588867,-94.52410888671876,,ON05PE028
1679,05PE029,LAKE OF THE WOODS WESTERN OUTLET ABOVE NORMAN DAM AND POWERHOUSE SITE NO.2,ON,4,A,49.77191925048828,-94.52197265625,,ON05PE029
1680,05PE030,LAKE OF THE WOODS WESTERN OUTLET ABOVE NORMAN DAM AND POWERHOUSE SITE NO.3,ON,4,A,49.768310546875,-94.51763916015624,,ON05PE030
1681,05PF048,WINNIPEG RIVER TAILRACE GREAT FALLS POWER PLANT,MB,4,A,50.4638900756836,-96.0041732788086,135000.0,MB05PF048
1682,05PF051,WINNIPEG RIVER ABOVE BOUNDARY FALLS,ON,4,A,50.212249755859375,-95.09200286865234,126000.0,ON05PF051
1683,05PF057,WINNIPEG RIVER HEAD WATER SEVEN SISTERS POWER PLANT,MB,4,A,50.11943817138672,-96.0138931274414,128000.0,MB05PF057
1684,05PF062,WINNIPEG RIVER AT LAC DU BONNET,MB,4,A,50.25822067260742,-96.0564422607422,132000.0,MB05PF062
1685,05PF063,WINNIPEG RIVER AT SLAVE FALLS,MB,4,A,50.22499847412109,-95.57083129882812,126000.0,MB05PF063
1686,05PF068,WINNIPEG RIVER AT MCARTHUR GENERATING STATION,MB,4,A,50.3980598449707,-95.99722290039062,135000.0,MB05PF068
1687,05PF069,WINNIPEG RIVER AT PINE FALLS GENERATING STATION,MB,4,A,50.567501068115234,-96.17749786376952,136000.0,MB05PF069
1688,05PF070,NUTIMIK LAKE AT NUTIMIK LAKE,MB,4,A,50.14424896240234,-95.68791961669922,128000.0,MB05PF070
1689,05PG001,WHITESHELL RIVER AT OUTLET OF JESSICA LAKE,MB,4,A,50.03491973876953,-95.50666809082033,888.0,MB05PG001
1690,05PG801,BIG WHITESHELL LAKE AT BIG WHITESHELL LAKE,MB,4,A,50.08388900756836,-95.36805725097656,74.80000305175781,MB05PG801
1691,05PG802,STAR LAKE NEAR OUTLET CONTROL STRUCTURE,MB,4,A,49.75138854980469,-95.2397232055664,10.100000381469728,MB05PG802
1692,05PG803,WEST HAWK LAKE AT WEST HAWK LAKE(CAMPGROUND),MB,4,A,49.744720458984375,-95.209716796875,154.0,MB05PG803
1693,05PG806,CADDY LAKE AT CADDY LAKE(CAMPGROUND),MB,4,A,49.80556106567383,-95.2147216796875,205.0,MB05PG806
1694,05PG807,BRERETON LAKE AT BRERETON LAKE(INVERNESS FALLS),MB,4,A,49.92805862426758,-95.54528045654295,145.0,MB05PG807
1695,05PG809,JESSICA LAKE ABOVE JESSICA LAKE DAM,MB,4,A,50.03443908691406,-95.50666809082033,888.0,MB05PG809
1696,05PG810,BETULA LAKE AT BETULA LAKE RESORT,MB,4,A,50.06856155395508,-95.59056091308594,997.0,MB05PG810
1697,05PG811,WHITE LAKE AT WHITE LAKE CAMPGROUND,MB,4,A,50.03443908691406,-95.51499938964844,934.0,MB05PG811
1698,05PG812,WHITESHELL RIVER ABOVE WHITE LAKE DAM,MB,4,A,50.05500030517578,-95.51693725585938,934.0,MB05PG812
1699,05PH003,WHITEMOUTH RIVER NEAR WHITEMOUTH,MB,4,A,49.93878173828125,-95.9568328857422,3750.0,MB05PH003
1700,05PH007,BIRCH RIVER NEAR PRAWDA,MB,4,A,49.67972183227539,-95.78916931152344,864.0,MB05PH007
1701,05PJ001,BIRD RIVER AT OUTLET OF BIRD LAKE,MB,4,A,50.46281051635742,-95.41425323486328,1040.0,MB05PJ001
1702,05QA002,ENGLISH RIVER AT UMFREVILLE,ON,5,A,49.87339019775391,-91.45992279052734,6230.0,ON05QA002
1703,05QA004,STURGEON RIVER AT MCDOUGALL MILLS,ON,5,A,50.16727828979492,-91.5407485961914,4440.0,ON05QA004
1704,05QA006,PELICAN LAKE AT SIOUX LOOKOUT,ON,5,A,50.09214019775391,-91.9128875732422,,ON05QA006
1705,05QB001,LAC SEUL AT LAC SEUL,ON,5,A,50.32022857666016,-92.2722396850586,,ON05QB001
1706,05QB002,LAC SEUL AT HUDSON,ON,5,A,50.09228897094727,-92.17011260986328,,ON05QB002
1707,05QB003,LAC SEUL AT GOLDPINES,ON,4,A,50.637001037597656,-93.17803192138672,,ON05QB003
1708,05QC001,CHUKUNI RIVER NEAR EAR FALLS,ON,4,A,50.873809814453125,-93.48477935791016,4920.0,ON05QC001
1709,05QC004,PAKWASH LAKE BELOW SNAKE FALLS,ON,4,A,50.82978057861328,-93.4638900756836,,ON05QC004
1710,05QC005,RED LAKE AT FORESTRY POINT,ON,4,A,51.03424835205078,-93.86416625976562,,ON05QC005
1711,05QC006,GOLDEN CREEK NEAR RED LAKE,ON,4,A,51.20040130615234,-93.70844268798828,58.09999847412109,ON05QC006
1712,05QC007,TROUTLAKE RIVER BELOW WOMAN RIVER,ON,4,A,50.93893814086914,-93.09455108642578,2290.0,ON05QC007
1713,05QD006,WABIGOON RIVER NEAR QUIBELL,ON,4,A,49.95782852172852,-93.40052795410156,6490.0,ON05QD006
1714,05QD016,WABIGOON RIVER AT DRYDEN,ON,5,A,49.782169342041016,-92.84284210205078,2340.0,ON05QD016
1715,05QD029,FOREST LAKE ABOVE CANYON LAKE,ON,4,A,49.95735931396485,-93.6120834350586,,ON05QD029
1716,05QE008,CEDAR RIVER BELOW WABASKANG LAKE,ON,4,A,50.50756072998047,-93.25858306884766,1690.0,ON05QE008
1717,05QE009,STURGEON RIVER AT OUTLET OF SALVESEN LAKE,ON,4,A,50.35224914550781,-94.4664077758789,1530.0,ON05QE009
1718,05QE012,LONG-LEGGED RIVER BELOW LONG-LEGGED LAKE,ON,4,A,50.67699813842773,-93.9701919555664,548.0,ON05QE012
1719,05QE015,GRASSY NARROWS LAKE AT GRASSY NARROWS,ON,4,A,50.15169906616211,-94.0047378540039,,ON05QE015
1720,05RA001,MANIGOTAGAN RIVER NEAR MANIGOTAGAN,MB,4,A,51.10128021240234,-96.28302764892578,1830.0,MB05RA001
1721,05RB003,BLOODVEIN RIVER ABOVE BLOODVEIN BAY,MB,4,A,51.70341873168945,-96.60453033447266,9090.0,MB05RB003
1722,05RC001,BERENS RIVER ABOVE BERENS LAKE,ON,4,A,51.80982971191406,-93.5212173461914,5730.0,ON05RC001
1723,05RD005,LAKE WINNIPEG AT BERENS RIVER,MB,4,A,52.353309631347656,-97.0221710205078,1020000.0,MB05RD005
1724,05RD006,FAMILY LAKE AT LITTLE GRAND RAPIDS,MB,4,A,52.035888671875,-95.4603271484375,17600.0,MB05RD006
1725,05RD011,ROUND LAKE AT OUTLET,MB,4,A,52.0288314819336,-96.39518737792967,18400.0,MB05RD011
1726,05RE002,WEAVER LAKE AT OUTLET,MB,4,A,52.77275085449219,-96.75914001464844,6840.0,MB05RE002
1727,05RE003,LAKE WINNIPEG AT GEORGE ISLAND,MB,4,A,52.81842041015625,-97.61956024169922,1020000.0,MB05RE003
1728,05RF001,LAKE WINNIPEG AT MONTREAL POINT,MB,4,A,53.625,-97.8444366455078,1020000.0,MB05RF001
1729,05SA002,BROKENHEAD RIVER NEAR BEAUSEJOUR,MB,4,A,50.09014129638672,-96.42832946777344,1580.0,MB05SA002
1730,05SA003,LAKE WINNIPEG AT VICTORIA BEACH,MB,4,A,50.69511032104492,-96.56217193603516,1020000.0,MB05SA003
1731,05SA801,GULL LAKE AT SHERWOOD,MB,4,A,50.41527938842773,-96.51750183105467,4.199999809265137,MB05SA801
1732,05SB006,LAKE WINNIPEG AT GIMLI,MB,4,A,50.63100814819336,-96.981689453125,1020000.0,MB05SB006
1733,05SB801,DENNIS LAKE NEAR MALONTON,MB,4,A,50.57722091674805,-97.34806060791016,277.0,MB05SB801
1734,05SC002,ICELANDIC RIVER NEAR RIVERTON,MB,4,A,50.9647216796875,-97.03746795654295,1240.0,MB05SC002
1735,05SD001,LAKE WINNIPEG AT PINE DOCK,MB,4,A,51.63969039916992,-96.80330657958984,1020000.0,MB05SD001
1736,05SD002,LAKE WINNIPEG AT MATHESON ISLAND LANDING,MB,4,A,51.72394180297852,-96.91544342041016,1020000.0,MB05SD002
1737,05SD003,FISHER RIVER NEAR DALLAS,MB,4,A,51.35617065429688,-97.51222229003906,1710.0,MB05SD003
1738,05SD004,EAST FISHER RIVER NEAR HODGSON,MB,4,A,51.2152214050293,-97.5338134765625,393.0,MB05SD004
1739,05SD005,FISHER RIVER NEAR FISHERTON,MB,4,A,51.18592071533203,-97.70142364501952,601.0,MB05SD005
1740,05SD006,FISHER RIVER NORTH OF DALLAS,MB,4,A,51.41030883789063,-97.47028350830078,2034.0,MB05SD006
1741,05SD801,OTTER LAKE NEAR BROAD VALLEY,MB,4,A,50.98556137084961,-97.77166748046876,72.5999984741211,MB05SD801
1742,05SD802,LAKE ST. GEORGE NEAR KOOSTATAK,MB,4,A,51.72639083862305,-97.40528106689452,985.0,MB05SD802
1743,05SG001,LAKE WINNIPEG AT MISSION POINT,MB,4,A,53.19112014770508,-99.21198272705078,1020000.0,MB05SG001
1744,05TC701,SETTING LAKE ABOVE SASAGIU RAPIDS,MB,4,A,55.15510940551758,-98.46558380126952,,MB05TC701
1745,05TD001,GRASS RIVER ABOVE STANDING STONE FALLS,MB,4,A,55.74061965942383,-97.0051727294922,15400.0,MB05TD001
1746,05TE002,BURNTWOOD RIVER ABOVE LEAF RAPIDS,MB,4,A,55.496620178222656,-99.22088623046876,5810.0,MB05TE002
1747,05TF001,FOOTPRINT LAKE AT NELSON HOUSE,MB,4,A,55.7830696105957,-98.88152313232422,1440.0,MB05TF001
1748,05TF002,FOOTPRINT RIVER ABOVE FOOTPRINT LAKE,MB,4,A,55.93111038208008,-98.88639068603516,643.0,MB05TF002
1749,05TF004,RAT LAKE NEAR NOTIGI CONTROL STRUCTURE,MB,4,A,56.13249969482422,-99.4834213256836,4920.0,MB05TF004
1750,05TF006,WUSKWATIM LAKE NEAR THOMPSON,MB,4,A,55.54811096191406,-98.60436248779295,16500.0,MB05TF006
1751,05TF701,WAPISU LAKE 5 KM BELOW NOTIGI CONTROL,MB,4,A,55.84061050415039,-99.26627349853516,,MB05TF701
1752,05TF703,THREEPOINT LAKE NEAR NELSON HOUSE,MB,4,A,55.68259048461914,-98.89279174804688,,MB05TF703
